,name,artist,api_id,api_name,api_artists
3625,All I Do Is Win,DJ Khaled,12PNcnMsjsZ3eHm62t8hiy,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)","DJ Khaled,Ludacris,T-Pain,Snoop Dogg,Rick Ross"
3626,I Made It,Kevin Rudolf,6H2wnX7ytNeCKERIVqCwgs,I Made It (Cash Money Heroes),"Kevin Rudolf,Birdman,Jay Sean,Lil Wayne"
3627,Stuck Like Glue,Sugarland,0JcKdUGNR7zI4jJDLyYXbi,Stuck Like Glue,Sugarland
3628,Hey Daddy,Usher,030OCtLMrljNhp8OWHBWW3,Hey Daddy (Daddy's Home),Usher
3629,There Goes My Baby,Usher,6IUiqtI8tE49sqGbmtrNd8,There Goes My Baby,Usher
3630,Today Was A Fairytale,Taylor Swift,4pFvEWbjBpPUdYRQly0THs,Today Was A Fairytale,Taylor Swift
3631,Say Something,Timbaland,7qje9qxLncMESiPeI27SAn,Say Something (Featuring Drake),"Timbaland,Drake"
3632,Sweet Dreams,Beyonce,1FKxKGONukVFXWVJxAKmlz,Sweet Dreams,Beyoncé
3633,Use Somebody,Kings of Leon,5VGlqQANWDKJFl0MBG3sg2,Use Somebody,Kings of Leon
3634,Undo It,Carrie Underwood,1Fo2N5iXRi37maMboaig7O,Undo It,Carrie Underwood
3635,Eenie Meenie,Sean Kingston,45O0tUN9Bh6LH4eNxQ07AT,Eenie Meenie,Sean Kingston
3636,Right Above It,Lil Wayne,1kMuU3TNQvHbqvXCWBodmP,Right Above It,"Lil Wayne,Drake"
3637,The House That Built Me,Miranda Lambert,02eD9ymfJOJOhM97HYp5R9,The House That Built Me,Miranda Lambert
3638,American Honey,Lady Antebellum,4xInIiKipU1mtUogJ3ZdYr,American Honey,Lady A
3639,King Of Anything,Sara Bareilles,3VA8T3rNy5V24AXxNK5u9E,King of Anything,Sara Bareilles
3640,Life After You,Daughtry,70NGpcNvhI2hqonWNAETIu,Life After You,Daughtry
3641,"Lover, Lover",Jerrod Niemann,5UzU0qw21okODBNUnxptVo,"Lover, Lover",Jerrod Niemann
3642,Party Rock Anthem,LMFAO,0IkKz2J93C94Ei4BvDop7P,Party Rock Anthem,"LMFAO,Lauren Bennett,GoonRock"
3643,Firework,Katy Perry,4lCv7b86sLynZbXhfScfm2,Firework,Katy Perry
3644,E.T.,Katy Perry,36ux3YuUsGTWPT8fXclS45,E.T.,"Katy Perry,Kanye West"
3645,Give Me Everything,Pitbull,4QNpBfC0zvjKqPJcyqBy9W,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)","Pitbull,Ne-Yo,Afrojack,Nayer"
3646,Grenade,Bruno Mars,2tJulUYLDKOg9XrtVkMgcJ,Grenade,Bruno Mars
3647,F**K You,Cee Lo Green,5V7LfzpeifeY4dA4eZLRit,F**K You,CeeLo Green
3648,Super Bass,Nicki Minaj,3hlksXnvbKogFdPbpO9vel,Super Bass,Nicki Minaj
3649,Moves Like Jagger,Maroon 5,7LcfRTgAVTs5pQGEQgUEzN,Moves Like Jagger - Studio Recording From The Voice Performance,"Maroon 5,Christina Aguilera"
3650,Just Can't Get Enough,Black Eyed Peas,3JA9Jsuxr4xgHXEawAdCp4,Just Can’t Get Enough,Black Eyed Peas
3651,On The Floor,Jennifer Lopez,0Oe49j06Bjrxs8PltuVeaW,On The Floor - Radio Edit,"Jennifer Lopez,Pitbull"
3652,S&M,Rihanna,7ySUcLPVX7KudhnmNcgY2D,S&M,Rihanna
3653,Pumped Up Kicks,Foster The People,7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Foster The People
3654,Last Friday Night,Katy Perry,3avYqdwHKEq8beXbeWCKqJ,Last Friday Night (T.G.I.F.),Katy Perry
3655,Just The Way You Are,Bruno Mars,7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,Bruno Mars
3656,Tonight,Enrique Iglesias,3rDFqo8yv93PtTmdOYOPzX,Tonight (I'm Fuckin' You),"Enrique Iglesias,Ludacris,DJ Frank E"
3657,Born This Way,Lady Gaga,6r2BECwMgEoRb5yLfp0Hca,Born This Way,Lady Gaga
3658,What's My Name?,Rihanna,6DkXLzBQT7cwXmTyzAB1DJ,What's My Name?,"Rihanna,Drake"
3659,Down On Me,Jeremih,0x3TibRgnSqzkcwrqBd4iX,Down On Me,"Jeremih,50 Cent"
3660,How To Love,Lil Wayne,4aX4Oycsk1fhHIee1zqsDe,How To Love,Lil Wayne
3661,Good Life,OneRepublic,6OtCIsQZ64Vs1EbzztvAv4,Good Life,OneRepublic
3662,The Lazy Song,Bruno Mars,1ExfPZEiahqhLyajhybFeS,The Lazy Song,Bruno Mars
3663,Till The World Ends,Britney Spears,38iU2jg98IZZEIJPrP7aWD,Till the World Ends,Britney Spears
3664,The Show Goes On,Lupe Fiasco,4NTWZqvfQTlOMitlVn6tew,The Show Goes On,Lupe Fiasco
3665,The Edge Of Glory,Lady Gaga,0kzGvBLFyIntRNygnqqwco,The Edge Of Glory,Lady Gaga
3666,We R Who We R,Ke$Ha,1p4mnh4jOsO14XtD5zAjaB,We R Who We R,Made famous by Ke$ha
3667,Black And Yellow,Wiz Khalifa,5A6OHHy73AR5tLxgTc98zz,Black and Yellow,Wiz Khalifa
3668,Blow,Ke$Ha,1hJy5aMqVeGz6FWocLp4ct,Blown Away,Keith Hammond
3669,Lighters,Bad Meets Evil,5zpDHEU12zATwLGvozxPw2,Lighters,"Bad Meets Evil,Bruno Mars"
3670,Stereo Hearts,Gym Class Heroes,0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),"Gym Class Heroes,Adam Levine"
3671,Hey Baby,Pitbull,3rfhI32Il2hVRKDkuGeeen,Hey Baby (Drop It to the Floor) (feat. T-Pain),"Pitbull,T-Pain"
3672,Only Girl,Rihanna,2ENexcMEMsYk0rVJigVD3i,Only Girl (In The World),Rihanna
3673,6 Foot 7 Foot,Lil Wayne,0z5ZPs57J2KERwM1tBM2GF,6 Foot 7 Foot,"Lil Wayne,Cory Gunz"
3674,Just A Kiss,Lady Antebellum,2OXidlnDThZR3zf36k6DVL,Just A Kiss,Lady A
3675,Dirt Road Anthem,Jason Aldean,2qYsSHsYkihWx043HVJQRV,Dirt Road Anthem,Jason Aldean
3676,Dynamite,Taio Cruz,1DqdF42leyFIzqNDv9CjId,Dynamite,Taio Cruz
3677,No Hands,Waka Flocka Flame,03tqyYWC9Um2ZqU0ZN849H,No Hands (feat. Roscoe Dash & Wale),"Waka Flocka Flame,Roscoe Dash,Wale"
3678,I Wanna Go,Britney Spears,5cCAZS9VhLGEDV4NCfieeg,I Wanna Go,Britney Spears
3679,Im On One,DJ Khaled,1jYiIOC5d6soxkJP81fxq2,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled,Justin Bieber,Quavo,Chance the Rapper,Lil Wayne"
3680,You Make Me Feel...,Cobra Starship,16Of7eeW44kt0a1M0nitHM,You Make Me Feel... (feat. Sabi),"Cobra Starship,Sabi"
3681,Moment 4 Life,Nicki Minaj,1ia019RqDK2o4QiANR1Dyn,Moment 4 Life,"Nicki Minaj,Drake"
3682,I Need A Doctor,Dr. Dre,70ATm56tH7OrQ1zurYssz0,I Need A Doctor,"Dr. Dre,Eminem,Skylar Grey"
3683,Motivation,Kelly Rowland,4Cv5dkUBqepa0siwGREihD,Motivation,"Kelly Rowland,Lil Wayne"
3684,Jar Of Hearts,Christina Perri,0HZhYMZOcUzZKSFwPOti6m,Jar of Hearts,Christina Perri
3685,Roll Up,Wiz Khalifa,53DB6LJV9B8sz0p1s6tlGS,Roll Up,Wiz Khalifa
3686,Sexy And I Know It,LMFAO,0obBFrPYkSoBJbvHfUIhkv,Sexy And I Know It,LMFAO
3687,All Of The Lights,Kanye West,22L7bfCiAkJo5xGSQgmiIO,All Of The Lights,Kanye West
3688,Hold It Against Me,Britney Spears,7Dyq1bhhjknLKEGg4k5NLr,Hold It Against Me,Britney Spears
3689,More,Usher,0aBKFfdyOD1Ttvgv0cfjjJ,More - RedOne Jimmy Joker Remix,Usher
3690,What The Hell,Avril Lavigne,2z4U9d5OAA4YLNXoCgioxo,What the Hell,Avril Lavigne
3691,Written In The Stars,Tinie Tempah,61HQWI1Woxup7CnGwVUsdI,Written in the Stars (feat. Eric Turner),"Tinie Tempah,Eric Turner"
3692,Bottoms Up,Trey Songz,4AYX69oFP3UOS1CFmV9UfO,Bottoms Up (feat. Nicki Minaj),"Trey Songz,Nicki Minaj"
3693,DJ Got Us Fallin' In Love,Usher,4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love (feat. Pitbull),"Usher,Pitbull"
3694,For The First Time,Script,09ZcYBGFX16X8GMDrvqQwt,For the First Time,The Script
3695,Honey Bee,Blake Shelton,0gY2iq0xJPRoIB1PScKSw4,Honey Bee,Blake Shelton
3696,We Found Love,Rihanna,6qn9YLKt13AGvpq9jfO8py,We Found Love,"Rihanna,Calvin Harris"
3697,Pretty Girl Rock,Keri Hilson,2Adn2LNgkHMH5TelQVAu4n,Pretty Girl Rock,Keri Hilson
3698,You And I,Lady Gaga,6rkAY9rk1NTFB94QxG3LJR,You And I,Lady Gaga
3699,Without You,David Guetta,1tAutlhI9FwnKn7fVgmd5P,Without You (feat. Usher),"David Guetta,Usher"
3700,Back To December,Taylor Swift,3DrjZArsPsoqbLzUZZV1Id,Back To December,Taylor Swift
3701,Teenage Dream,Katy Perry,5jzKL4BDMClWqRguW5qZvh,Teenage Dream,Katy Perry
3702,Crazy Girl,Eli Young Band,1nVLAEzhBXMJLR5zAl90Nl,Crazy Girl,Eli Young Band
3703,Cheers,Rihanna,46MDLc0Yip6xCMSsdePOAU,Cheers (Drink To That),Rihanna
3704,Who Says,Selena Gomez,3TcL0dyCMyr0kyTTc4NLgI,Who Says,Selena Gomez & The Scene
3705,Barefoot Blue Jean Night,Jake Owen,3ts6xK5GzfMAAriT9AIBmP,Barefoot Blue Jean Night,Jake Owen
3706,Knee Deep,Zac Brown Band,0b2IVjeD268pYd7VUhmtKI,Knee Deep (feat. Jimmy Buffett),"Zac Brown Band,Jimmy Buffett"
3707,In The Dark,Dev,1pbHy9VBpSyZh56xuujZz0,In The Dark,DEV
3708,Backseat,New Boyz,4dWjQ3wEfW6KPaaxCoaPH4,Backseat (feat. The Cataracs & Dev),"New Boyz,The Cataracs,DEV"
3709,Best Thing I Never Had,Beyonce,3lBRNqXjPp2j3JMTCXDTNO,Best Thing I Never Had,Beyoncé
3710,Dont Wanna Go Home,Jason Derulo,1r3myKmjWoOqRip99CmSj1,Don't Wanna Go Home,Jason Derulo
3711,Where Them Girls At,David Guetta,63rbP24OzfaQCJjsHWZXnY,Where Them Girls At (feat. Nicki Minaj & Flo Rida),"David Guetta,Flo Rida,Nicki Minaj"
3712,Take A Back Road,Rodney Atkins,7B6m8tHAYZsOKOKMU5SR2n,Take A Back Road,Rodney Atkins
3713,Please Don't Go,Mike Posner,6jg5SRvdGxvJ0DzNV0UqEK,Please Don't Go,Mike Posner
3714,Price Tag,Jessie J,5mvKuE9Lf9ARVXVXA32kK9,Price Tag,"Jessie J,B.o.B"
3715,God Gave Me You,Blake Shelton,0w9LJae3sVlZlH2CnxTInF,God Gave Me You,Blake Shelton
3716,She Will,Lil Wayne,3FFcZZq3Z3EJrhUecwcMdG,She Will,"Lil Wayne,Drake"
3717,Are You Gonna Kiss Me Or Not,Thompson Square,2TAcwD5KcV9uY3O1tLGV15,Are You Gonna Kiss Me Or Not,Thompson Square
3718,Animal,Neon Trees,1fBl642IhJOE5U319Gy2Go,Animal,Neon Trees
3719,You And Tequila,Kenny Chesney,1t2hJFgJyUPD2crOafMUEk,You and Tequila (feat. Grace Potter),"Kenny Chesney,Grace Potter"
3720,Colder Weather,Zac Brown Band,23hDnIFoFlVTDA6y8YrJoR,Colder Weather,Zac Brown Band
3721,My Last,Big Sean,5mQ0NFfwMoxLaxknSX6fh9,My Last - Single Version,"Big Sean,Chris Brown"
3722,Somebody That I Used To Know,Gotye,4wCmqSrbyCgxEXROQE6vtV,Somebody That I Used To Know,"Gotye,Kimbra"
3723,Call Me Maybe,Carly Rae Jepsen,3TGRqZ0a2l1LRblBkJoaDx,Call Me Maybe,Carly Rae Jepsen
3724,Payphone,Maroon 5,1LmN9SSHISbtp9LoaR5ZVJ,Payphone,"Maroon 5,Wiz Khalifa"
3725,Lights,Ellie Goulding,7gUpO6td4OOnu0Lf9vhcIV,Lights - Single Version,Ellie Goulding
3726,Stronger,Kelly Clarkson,6D60klaHqbCl9ySc8VcRss,Stronger (What Doesn't Kill You),Kelly Clarkson
3727,We Found Love,Rihanna,6qn9YLKt13AGvpq9jfO8py,We Found Love,"Rihanna,Calvin Harris"
3728,Starships,Nicki Minaj,1oHNvJVbFkexQc0BpQp7Y4,Starships,Nicki Minaj
3729,What Makes You Beautiful,One Direction,4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,One Direction
3730,Wild Ones,Flo Rida,1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),"Flo Rida,Sia"
3731,Sexy And I Know It,LMFAO,0obBFrPYkSoBJbvHfUIhkv,Sexy And I Know It,LMFAO
3732,Wide Awake,Katy Perry,5JLv62qFIS1DR3zGEcApRt,Wide Awake,Katy Perry
3733,Good Feeling,Flo Rida,2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,Flo Rida
3734,Whistle,Flo Rida,3bC1ahPIYt1btJzSSEyyrF,Whistle,Flo Rida
3735,One More Night,Maroon 5,4XNrMwGx1SqP01sqkGTDmo,One More Night,Maroon 5
3736,Drive By,Train,0KAiuUOrLTIkzkpfpn9jb9,Drive By,Train
3737,Where Have You Been,Rihanna,5WQQIDU3HRaMyPkob8mpFb,Where Have You Been,Rihanna
3738,Everybody Talks,Neon Trees,2iUmqdfGZcHIhS3b9E9EWq,Everybody Talks,Neon Trees
3739,Titanium,David Guetta,0lHAMNU8RGiIObScrsRgmP,Titanium (feat. Sia),"David Guetta,Sia"
3740,I Won't Give Up,Jason Mraz,53QF56cjZA9RTuuMZDrSA6,I Won't Give Up,Jason Mraz
3741,It Will Rain,Bruno Mars,0RUGuh2uSNFJpGMSsD1F5C,It Will Rain,Bruno Mars
3742,Boyfriend,Justin Bieber,3UGIZ8qcrMTwzLbx6Kttqt,Boyfriend,Justin Bieber
3743,Party Rock Anthem,LMFAO,0IkKz2J93C94Ei4BvDop7P,Party Rock Anthem,"LMFAO,Lauren Bennett,GoonRock"
3744,Too Close,Alex Clare,4sK96UnGx3NjBaqvfTG2dm,Too Close,Alex Clare
3745,Part Of Me,Katy Perry,1nZzRJbFvCEct3uzu04ZoL,Part Of Me,Katy Perry
3746,We Are Never Ever Getting Back Together,Taylor Swift,7AEAGTc8cReDqcbPoY9gwo,We Are Never Ever Getting Back Together,Taylor Swift
3747,As Long as You Love Me,Justin Bieber,0pwYLVXVknPSGUQb39cePC,As Long As You Love Me,"Justin Bieber,Big Sean"
3748,Turn Me On,David Guetta,6JOlNkT0QdHeZB0wPbI9IR,Turn Me On (feat. Nicki Minaj),"David Guetta,Nicki Minaj"
3749,Moves Like Jagger,Maroon 5,7LcfRTgAVTs5pQGEQgUEzN,Moves Like Jagger - Studio Recording From The Voice Performance,"Maroon 5,Christina Aguilera"
3750,Good Time,Owl City,1kPpge9JDLpcj15qgrPbYX,Good Time,"Owl City,Carly Rae Jepsen"
3751,Give Your Heart A Break,Demi Lovato,3sP3c86WFjOzHHnbhhZcLA,Give Your Heart a Break,Demi Lovato
3752,The One That Got Away,Katy Perry,3oL3XRtkP1WVbMxf7dtTdu,The One That Got Away,Katy Perry
3753,Feel So Close,Calvin Harris,1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,Calvin Harris
3754,Scream,Usher,12eMQUn2GzfsfsQLH53M19,Scream,Usher
3755,Rack City,Tyga,0srwKuJPH8yBzzFUJMBQM2,Rack City,Tyga
3756,Domino,Jessie J,6MAdEUilV2p9RQUqE5bMAK,Domino,Jessie J
3757,International Love,Pitbull,62zFEHfAYl5kdHYOivj4BC,International Love (feat. Chris Brown),"Pitbull,Chris Brown"
3758,Home,Phillip Phillips,4rsW3WCZBGwhHfJWuHRwyT,Home,Phillip Phillips
3759,Without You,David Guetta,1tAutlhI9FwnKn7fVgmd5P,Without You (feat. Usher),"David Guetta,Usher"
3760,Ass Back Home,Gym Class Heroes,3bfqkspKABT4pPicm6wC9F,Ass Back Home (feat. Neon Hitch),"Gym Class Heroes,Neon Hitch"
3761,Drunk On You,Luke Bryan,3b7CDTKB0SRTmQ6ytYi5vZ,Drunk On You,Luke Bryan
3762,No Lie,2 Chainz,6j9iyrrmqWlQZ5SD1hSTaq,No Lie,"2 Chainz,Drake"
3763,Dance,Big Sean,3ZAMtgYJFoHwJjFkhkXqKr,Dance (A$$) Remix,"Big Sean,Nicki Minaj"
3764,Springsteen,Eric Church,05ZACkzW8YbRq3eFgIfSNB,Springsteen,Eric Church
3765,Not Over You,Gavin DeGraw,6j7hih15xG2cdYwIJnQXsq,Not Over You,Gavin DeGraw
3766,Stereo Hearts,Gym Class Heroes,0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),"Gym Class Heroes,Adam Levine"
3767,Back In Time,Pitbull,3eQlGeyuSibgAGPEJugaDW,"Back in Time - featured in ""Men In Black 3""",Pitbull
3768,Work Out,J. Cole,2wAJTrFhCnQyNSD3oUgTZO,Work Out,J. Cole
3769,Let's Go,Calvin Harris,4wkQmYpAaMe41Rc3sYZ7Vz,Let's Go (feat. Ne-Yo),"Calvin Harris,Ne-Yo"
3770,Good Girl,Carrie Underwood,20DfkHC5grnKNJCzZQB6KC,Good Girl,Carrie Underwood
3771,Pontoon,Little Big Town,2Gy3XMLbBxACZ4tXdFRGr7,Pontoon,Little Big Town
3772,Ho Hey,Lumineers,0W4Kpfp1w2xkY3PrV714B7,Ho Hey,The Lumineers
3773,Paradise,Coldplay,6nek1Nin9q48AVZcWs9e9D,Paradise,Coldplay
3774,Blown Away,Carrie Underwood,0vFMQi8ZnOM2y8cuReZTZ2,Blown Away,Carrie Underwood
3775,Climax,Usher,5pyVqlqThcxI7tPDjHIzPh,Climax,Usher
3776,"Work Hard, Play Hard",Wiz Khalifa,1ms5tNNdPouTtcD2oVF9Oz,"Work Hard, Play Hard",Wiz Khalifa
3777,Pound The Alarm,Nicki Minaj,0LohatbcUXRauoeMlR1jnS,Pound The Alarm,Nicki Minaj
3778,Come Over,Kenny Chesney,6BCrbWBpb8d6KWmEqZ41tr,Come Over,Kenny Chesney
3779,Heart Attack,Trey Songz,25CA8QVJQrh5R05UUCaODM,Heart Attack,Trey Songz
3780,Drank In My Cup,Kirko Bangz,3m8CQnnfJJp4eQMWWl3zay,Drank in My Cup,Kirko Bangz
3781,Birthday Cake,Rihanna,4EfN6bixdOOgoLYR5C4cWo,Birthday Cake,Rihanna
3782,50 Ways To Say Goodbye,Train,2NniAhAtkRACaMeYt48xlD,50 Ways to Say Goodbye,Train
3783,Red Solo Cup,Toby Keith,4YKAOXyqkKZ5gOZR0AmVMN,Red Solo Cup,Toby Keith
3784,Die Young,Ke$ha,6OkQHbZvH82TomRVylaWQt,"Live Fast, Die Young","Keith Hagger,Stewart Baxter"
3785,5 O'Clock,T-Pain,6j236RwzFFj4wqH2tWJNBD,5 O'Clock (feat. Lily Allen & Wiz Khalifa),"T-Pain,Lily Allen,Wiz Khalifa"
3786,A Thousand Years,Christina Perri,6lanRgr6wXibZr8KgzXxBl,A Thousand Years,Christina Perri
3787,Take A Little Ride,Jason Aldean,2o5mwv7hvas1jdUg14Nihv,Take A Little Ride,Jason Aldean
3788,You Da One,Rihanna,3Yt9lRtS5V4nbJnwcgFgvC,You Da One,Rihanna
3789,We Run The Night,Havana Brown,0mtPNQl5vePVwiI9Vykp7L,We Run The Night,"Havana Brown,Pitbull"
3790,It's Time,Imagine Dragons,6BtmXhTJMM9sBTHeYYASGz,It's Time,Imagine Dragons
3791,I Don't Want This Night To End,Luke Bryan,0cV4xwUA4ue2deqq4CZFko,I Don't Want This Night To End,Luke Bryan
3792,Diamonds,Rihanna,1z9kQ14XBSN0r2v6fx4IdG,Diamonds,Rihanna
3793,Hard To Love,Lee Brice,6E9V9TRlVOLjenGjHemzEH,Hard To Love,Lee Brice
3794,Somethin' 'Bout A Truck,Kip Moore,6Ymvlzom4TQeoKqAWsZRD8,Somethin' 'Bout A Truck,Kip Moore
3795,Fly Over States,Jason Aldean,17X2tSzibD9n9QRjdExcWT,Fly Over States,Jason Aldean
3796,Even If It Breaks Your Heart,Eli Young Band,0Nu9WA8kEbBWEsay2s8Q0U,Even If It Breaks Your Heart,Eli Young Band
3797,Burn It Down,Linkin Park,7oVEtyuv9NBmnytsCIsY5I,BURN IT DOWN,Linkin Park
3798,Thrift Shop,Macklemore,7bYZBVrnRfqeaPbhRyEvK3,Thrift Shop (feat. Wanz),"Macklemore,Ryan Lewis,Wanz"
3799,Blurred Lines,Robin Thicke,0n4bITAu0Y0nigrz3MFJMb,Blurred Lines,"Robin Thicke,T.I.,Pharrell Williams"
3800,Radioactive,Imagine Dragons,4G8gkOterJn0Ywt6uhqbhp,Radioactive,Imagine Dragons
3801,Harlem Shake,Baauer,01XFgRZfZI7oBagNf1Loml,Harlem Shake,Baauer
3802,Cant Hold Us,Macklemore,3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis
3803,Mirrors,Justin Timberlake,4rHZZAmHpZrA3iH5zx8frV,Mirrors,Justin Timberlake
3804,When I Was Your Man,Bruno Mars,0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Bruno Mars
3805,Cruise,Florida Georgia Line,0i5el041vd6nxrGEU8QRxy,Cruise,Florida Georgia Line
3806,Roar,Katy Perry,6F5c58TMEs1byxUstkzVeM,Roar,Katy Perry
3807,Locked Out Of Heaven,Bruno Mars,3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,Bruno Mars
3808,Ho Hey,Lumineers,0W4Kpfp1w2xkY3PrV714B7,Ho Hey,The Lumineers
3809,Stay,Rihanna,1dEy9Pl81QopSxNsPxXQxv,Stay,"Rihanna,Mikky Ekko"
3810,Get Lucky,Daft Punk,2Foc5Q5nqNiosCNqttzHof,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,"Daft Punk,Pharrell Williams,Nile Rodgers"
3811,Royals,Lorde,2dLLR6qlu5UJ5gk0dKz0h3,Royals,Lorde
3812,I Knew You Were Trouble,Taylor Swift,72jCZdH0Lhg93z6Z4hBjgj,I Knew You Were Trouble.,Taylor Swift
3813,We Can't Stop,Miley Cyrus,2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,Miley Cyrus
3814,Wrecking Ball,Miley Cyrus,2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,Miley Cyrus
3815,Wake Me Up!,Avicii,0nrRP2bk19rLc0orkWPQk2,Wake Me Up,Avicii
3816,Cups,Anna Kendrick,6mH3qVIeOsnQIAho5eWwhH,Cups (Pitch Perfect’s “When I’m Gone”) - Pop Version,Anna Kendrick
3817,Holy Grail,Jay Z,37jTPJgwCCmIGMPB45jrPV,Holy Grail,"JAY-Z,Justin Timberlake"
3818,Clarity,Zedd,60wwxj6Dd9NJlirf84wr2c,Clarity,"Zedd,Foxes"
3819,Sail,AWOLNATION,5xhQChGGhKLWqBqX4XhtYE,Sail,AWOLNATION
3820,Dont You Worry Child,Swedish House Mafia,2V65y3PX4DkRhy1djlxd9p,Don't You Worry Child - Radio Edit,"Swedish House Mafia,John Martin"
3821,Diamonds,Rihanna,1z9kQ14XBSN0r2v6fx4IdG,Diamonds,Rihanna
3822,I Love It,Icona Pop,6HZ9VeI5IRFCNQLXhpF4bq,I Love It (feat. Charli XCX),"Icona Pop,Charli XCX"
3823,Treasure,Bruno Mars,55h7vJchibLdUkxdlX3fK7,Treasure,Bruno Mars
3824,The Way,Ariana Grande,06EL94D0TA27Ik0Ke5usbj,The Way,"Ariana Grande,Mac Miller"
3825,Daylight,Maroon 5,6TwfdLbaxTKzQi3AgsZNzx,Daylight,Maroon 5
3826,Feel This Moment,Pitbull,0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment (feat. Christina Aguilera),"Pitbull,Christina Aguilera"
3827,Applause,Lady Gaga,5ka2ajep9OAvU5Sgduhiex,Applause,Lady Gaga
3828,One More Night,Maroon 5,4XNrMwGx1SqP01sqkGTDmo,One More Night,Maroon 5
3829,Love Me,Lil Wayne,7tGlzXJv6GD5e5qlu5YmDg,Love Me,"Lil Wayne,Drake,Future"
3830,Beauty And A Beat,Justin Bieber,190jyVPHYjAqEaOGmMzdyk,Beauty And A Beat,"Justin Bieber,Nicki Minaj"
3831,Same Love,Macklemore,01uqI4H13Gsd8Lyl1EYd8H,Same Love - feat. Mary Lambert,"Macklemore & Ryan Lewis,Mary Lambert"
3832,Sweet Nothing,Calvin Harris,24LS4lQShWyixJ0ZrJXfJ5,Sweet Nothing (feat. Florence Welch),"Calvin Harris,Florence Welch"
3833,Summertime Sadness,Lana Del Rey,6PUIzlqotEmPuBfjbwYWOB,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,"Lana Del Rey,Cedric Gervais"
3834,Home,Phillip Phillips,4rsW3WCZBGwhHfJWuHRwyT,Home,Phillip Phillips
3835,It's Time,Imagine Dragons,6BtmXhTJMM9sBTHeYYASGz,It's Time,Imagine Dragons
3836,Power Trip,J. Cole,2uwnP6tZVVmTovzX5ELooy,Power Trip (feat. Miguel),"J. Cole,Miguel"
3837,Girl On Fire,Alicia Keys,4esOae7i4rqTbAu9o5Pxco,Girl on Fire,Alicia Keys
3838,Heart Attack,Demi Lovato,1V6gIisPpYqgFeWbMLI0bA,Heart Attack,Demi Lovato
3839,Love Somebody,Maroon 5,0HnaqUxvHP5LaWdmWwJpiS,Love Somebody,Maroon 5
3840,I Will Wait,Mumford and Sons,0hm8rgOY17z7kQJlqGKbu7,I Will Wait,Mumford & Sons
3841,Wagon Wheel,Darius Rucker,3xdjjKMcMOFgo1eQrfbogM,Wagon Wheel,Darius Rucker
3842,I Need Your Love,Calvin Harris,05SBRd4fXgn8FX7bf8BCAE,I Need Your Love (feat. Ellie Goulding),"Calvin Harris,Ellie Goulding"
3843,Die Young,Ke$ha,6OkQHbZvH82TomRVylaWQt,"Live Fast, Die Young","Keith Hagger,Stewart Baxter"
3844,Bad,Wale,5yhKaacMZGRo4s6evJx9vk,Bad (feat. Rihanna) - Remix,"Wale,Rihanna"
3845,Boys 'Round Here,Blake Shelton,39FwE8edwuyiaa4PrGBkP7,Boys 'Round Here (feat. Pistol Annies & Friends),"Blake Shelton,Pistol Annies"
3846,"Gone, Gone, Gone",Phillip Phillips,5L79aNYCTKiZq7vaOElXYj,"Gone, Gone, Gone",Phillip Phillips
3847,Demons,Imagine Dragons,3LlAyCYU26dvFZBDUIMb7a,Demons,Imagine Dragons
3848,Counting Stars,OneRepublic,6sy3LkhNFjJWlaeSMNwQ62,Counting Stars,OneRepublic
3849,I Cry,Flo Rida,4bZd0nRuX8HyjeXAUBczvm,I Cry,Flo Rida
3850,Little Talks,Of Monsters And Men,2ihCaVdNZmnHZWt0fvAM7B,Little Talks,Of Monsters and Men
3851,The Other Side,Jason Derulo,5FljCWR0cys07PQ9277GTz,The Other Side,Jason Derulo
3852,Berzerk,Eminem,6Xk7PnitV9jCRorWt2LiVZ,Berzerk,Eminem
3853,Catch My Breath,Kelly Clarkson,5qxPabNDnJQ551Tf4v6k3j,Catch My Breath,Kelly Clarkson
