,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1137,0.745,0.373,4,-13.002,0,0.0325,0.412,8.88e-05,0.158,0.904,111.297,audio_features,2pS6zWWQCpO0IVEBIbzJh8,spotify:track:2pS6zWWQCpO0IVEBIbzJh8,https://api.spotify.com/v1/tracks/2pS6zWWQCpO0IVEBIbzJh8,https://api.spotify.com/v1/audio-analysis/2pS6zWWQCpO0IVEBIbzJh8,170893,4
1138,0.774,0.698,9,-7.5,1,0.0481,0.157,0.00027,0.0684,0.969,122.325,audio_features,5W5FVsgGCe3T9nIMkiXqNo,spotify:track:5W5FVsgGCe3T9nIMkiXqNo,https://api.spotify.com/v1/tracks/5W5FVsgGCe3T9nIMkiXqNo,https://api.spotify.com/v1/audio-analysis/5W5FVsgGCe3T9nIMkiXqNo,203867,4
1139,0.612,0.749,9,-9.209,0,0.0345,0.00716,0.0,0.393,0.969,116.791,audio_features,3ad1MVf3CUFCWW1EyMc9kk,spotify:track:3ad1MVf3CUFCWW1EyMc9kk,https://api.spotify.com/v1/tracks/3ad1MVf3CUFCWW1EyMc9kk,https://api.spotify.com/v1/audio-analysis/3ad1MVf3CUFCWW1EyMc9kk,394133,4
1140,0.643,0.719,1,-8.109,1,0.0426,0.274,3.72e-05,0.0488,0.963,125.338,audio_features,3maAFCOtAdJElV8gdU5GG4,spotify:track:3maAFCOtAdJElV8gdU5GG4,https://api.spotify.com/v1/tracks/3maAFCOtAdJElV8gdU5GG4,https://api.spotify.com/v1/audio-analysis/3maAFCOtAdJElV8gdU5GG4,210240,4
1141,0.514,0.681,7,-10.026,1,0.065,0.199,0.0356,0.0745,0.913,136.821,audio_features,78zYiMv9yNTHgmm6kaUPCm,spotify:track:78zYiMv9yNTHgmm6kaUPCm,https://api.spotify.com/v1/tracks/78zYiMv9yNTHgmm6kaUPCm,https://api.spotify.com/v1/audio-analysis/78zYiMv9yNTHgmm6kaUPCm,174400,4
1142,0.701,0.895,10,-8.489,1,0.0616,0.115,1.34e-06,0.257,0.415,139.915,audio_features,2u3UJ9KyduTnbi9yUVGYfW,spotify:track:2u3UJ9KyduTnbi9yUVGYfW,https://api.spotify.com/v1/tracks/2u3UJ9KyduTnbi9yUVGYfW,https://api.spotify.com/v1/audio-analysis/2u3UJ9KyduTnbi9yUVGYfW,222093,4
1143,0.637,0.524,1,-11.397,0,0.0428,0.394,6.91e-06,0.129,0.82,80.299,audio_features,1YQIOrrOg1UDqZCGcZWQ0a,spotify:track:1YQIOrrOg1UDqZCGcZWQ0a,https://api.spotify.com/v1/tracks/1YQIOrrOg1UDqZCGcZWQ0a,https://api.spotify.com/v1/audio-analysis/1YQIOrrOg1UDqZCGcZWQ0a,293600,4
1144,0.761,0.482,10,-11.849,1,0.0572,0.491,0.31,0.0864,0.626,88.054,audio_features,37RqEET1SYQaAcHDxDQLZY,spotify:track:37RqEET1SYQaAcHDxDQLZY,https://api.spotify.com/v1/tracks/37RqEET1SYQaAcHDxDQLZY,https://api.spotify.com/v1/audio-analysis/37RqEET1SYQaAcHDxDQLZY,311880,4
1145,0.47,0.296,0,-14.146,0,0.0356,0.155,1.61e-05,0.0878,0.539,180.696,audio_features,7GkaclZPWxJujsylkMetsW,spotify:track:7GkaclZPWxJujsylkMetsW,https://api.spotify.com/v1/tracks/7GkaclZPWxJujsylkMetsW,https://api.spotify.com/v1/audio-analysis/7GkaclZPWxJujsylkMetsW,196920,4
1146,0.677,0.619,9,-7.446,0,0.0334,0.457,0.000149,0.221,0.74,119.624,audio_features,777NOXupZkFdg8zlPMoVqc,spotify:track:777NOXupZkFdg8zlPMoVqc,https://api.spotify.com/v1/tracks/777NOXupZkFdg8zlPMoVqc,https://api.spotify.com/v1/audio-analysis/777NOXupZkFdg8zlPMoVqc,269840,4
1147,0.314,0.361,4,-14.155,1,0.0298,0.661,0.782,0.494,0.468,143.953,audio_features,3Whxt8aH0WNNUeu70yxvEJ,spotify:track:3Whxt8aH0WNNUeu70yxvEJ,https://api.spotify.com/v1/tracks/3Whxt8aH0WNNUeu70yxvEJ,https://api.spotify.com/v1/audio-analysis/3Whxt8aH0WNNUeu70yxvEJ,178177,4
1148,0.723,0.49,9,-14.745,0,0.0296,0.111,0.0946,0.0923,0.795,129.012,audio_features,05oETzWbd4SI33qK2gbJfR,spotify:track:05oETzWbd4SI33qK2gbJfR,https://api.spotify.com/v1/tracks/05oETzWbd4SI33qK2gbJfR,https://api.spotify.com/v1/audio-analysis/05oETzWbd4SI33qK2gbJfR,252773,4
1149,0.521,0.524,0,-6.136,1,0.0302,0.42,9.27e-06,0.0838,0.711,136.679,audio_features,3tGhRLgcCP6SIZU3tbGl7l,spotify:track:3tGhRLgcCP6SIZU3tbGl7l,https://api.spotify.com/v1/tracks/3tGhRLgcCP6SIZU3tbGl7l,https://api.spotify.com/v1/audio-analysis/3tGhRLgcCP6SIZU3tbGl7l,149240,4
1150,0.438,0.526,4,-9.913,1,0.0273,0.215,0.0154,0.122,0.543,95.218,audio_features,7KUHpRlZQR91SLflhsQCg9,spotify:track:7KUHpRlZQR91SLflhsQCg9,https://api.spotify.com/v1/tracks/7KUHpRlZQR91SLflhsQCg9,https://api.spotify.com/v1/audio-analysis/7KUHpRlZQR91SLflhsQCg9,243560,4
1151,0.724,0.879,5,-9.412,0,0.0369,0.124,0.0155,0.359,0.826,112.595,audio_features,67J6NR2Tdl0h2epWHcCBBN,spotify:track:67J6NR2Tdl0h2epWHcCBBN,https://api.spotify.com/v1/tracks/67J6NR2Tdl0h2epWHcCBBN,https://api.spotify.com/v1/audio-analysis/67J6NR2Tdl0h2epWHcCBBN,227080,4
1152,0.523,0.341,4,-14.034,1,0.0388,0.313,0.000114,0.621,0.355,77.487,audio_features,5dFoWIiJ2814hRwMYDcFiU,spotify:track:5dFoWIiJ2814hRwMYDcFiU,https://api.spotify.com/v1/tracks/5dFoWIiJ2814hRwMYDcFiU,https://api.spotify.com/v1/audio-analysis/5dFoWIiJ2814hRwMYDcFiU,313373,4
1153,0.694,0.722,4,-5.505,1,0.128,0.297,0.0,0.0383,0.961,143.942,audio_features,0qbVccbQLEMbfJcI5wNLTJ,spotify:track:0qbVccbQLEMbfJcI5wNLTJ,https://api.spotify.com/v1/tracks/0qbVccbQLEMbfJcI5wNLTJ,https://api.spotify.com/v1/audio-analysis/0qbVccbQLEMbfJcI5wNLTJ,150933,4
1154,0.565,0.615,4,-10.793,1,0.0384,0.0487,1.93e-06,0.16,0.591,143.928,audio_features,2dtK02TSAuTvVYU2wGAVG0,spotify:track:2dtK02TSAuTvVYU2wGAVG0,https://api.spotify.com/v1/tracks/2dtK02TSAuTvVYU2wGAVG0,https://api.spotify.com/v1/audio-analysis/2dtK02TSAuTvVYU2wGAVG0,234040,4
1155,0.536,0.527,2,-11.092,1,0.0327,0.622,0.000334,0.0937,0.48,121.297,audio_features,62NJcC5piTuieIFiDZxiz1,spotify:track:62NJcC5piTuieIFiDZxiz1,https://api.spotify.com/v1/tracks/62NJcC5piTuieIFiDZxiz1,https://api.spotify.com/v1/audio-analysis/62NJcC5piTuieIFiDZxiz1,216240,4
1156,0.493,0.586,2,-13.916,1,0.046,0.0202,0.00106,0.102,0.656,113.618,audio_features,4MYb7NWLwXNDB7bYs3HeX8,spotify:track:4MYb7NWLwXNDB7bYs3HeX8,https://api.spotify.com/v1/tracks/4MYb7NWLwXNDB7bYs3HeX8,https://api.spotify.com/v1/audio-analysis/4MYb7NWLwXNDB7bYs3HeX8,232533,4
1157,0.62,0.804,10,-7.606,1,0.0937,0.248,1.07e-05,0.213,0.776,102.265,audio_features,5cAGsX0EzCqKuQr7nui6T7,spotify:track:5cAGsX0EzCqKuQr7nui6T7,https://api.spotify.com/v1/tracks/5cAGsX0EzCqKuQr7nui6T7,https://api.spotify.com/v1/audio-analysis/5cAGsX0EzCqKuQr7nui6T7,328920,4
1158,0.518,0.786,7,-5.739,1,0.0357,0.448,2.5e-05,0.7,0.463,72.269,audio_features,1ksayCHVLH4eKFm43GFokU,spotify:track:1ksayCHVLH4eKFm43GFokU,https://api.spotify.com/v1/tracks/1ksayCHVLH4eKFm43GFokU,https://api.spotify.com/v1/audio-analysis/1ksayCHVLH4eKFm43GFokU,281067,4
1159,0.653,0.652,7,-9.304,0,0.0427,0.13,1.58e-05,0.202,0.846,115.388,audio_features,3MFa9idQuY4iJLWsZl3tIQ,spotify:track:3MFa9idQuY4iJLWsZl3tIQ,https://api.spotify.com/v1/tracks/3MFa9idQuY4iJLWsZl3tIQ,https://api.spotify.com/v1/audio-analysis/3MFa9idQuY4iJLWsZl3tIQ,248360,4
1160,0.638,0.784,0,-7.851,1,0.0398,0.024,0.000402,0.19,0.741,121.89,audio_features,5fPgZkaDR5VfkObCsQfbLv,spotify:track:5fPgZkaDR5VfkObCsQfbLv,https://api.spotify.com/v1/tracks/5fPgZkaDR5VfkObCsQfbLv,https://api.spotify.com/v1/audio-analysis/5fPgZkaDR5VfkObCsQfbLv,195800,4
1161,0.717,0.665,9,-9.503,1,0.0523,0.0659,0.0,0.326,0.774,105.693,audio_features,4XRkQloZFcRrCONN7ZQ49Y,spotify:track:4XRkQloZFcRrCONN7ZQ49Y,https://api.spotify.com/v1/tracks/4XRkQloZFcRrCONN7ZQ49Y,https://api.spotify.com/v1/audio-analysis/4XRkQloZFcRrCONN7ZQ49Y,348067,4
1162,0.274,0.553,3,-9.345,1,0.0505,0.612,0.000171,0.182,0.252,136.488,audio_features,31dUwU4AkUROM1j4Rt3FdN,spotify:track:31dUwU4AkUROM1j4Rt3FdN,https://api.spotify.com/v1/tracks/31dUwU4AkUROM1j4Rt3FdN,https://api.spotify.com/v1/audio-analysis/31dUwU4AkUROM1j4Rt3FdN,231600,4
1163,0.654,0.929,1,-5.906,1,0.0998,0.0468,0.0,0.0539,0.902,144.774,audio_features,6KTv0Z8BmVqM7DPxbGzpVC,spotify:track:6KTv0Z8BmVqM7DPxbGzpVC,https://api.spotify.com/v1/tracks/6KTv0Z8BmVqM7DPxbGzpVC,https://api.spotify.com/v1/audio-analysis/6KTv0Z8BmVqM7DPxbGzpVC,168840,4
1164,0.445,0.706,8,-9.803,1,0.0461,0.234,0.000252,0.205,0.768,80.823,audio_features,43DeSV93pJPT4lCZaWZ6b1,spotify:track:43DeSV93pJPT4lCZaWZ6b1,https://api.spotify.com/v1/tracks/43DeSV93pJPT4lCZaWZ6b1,https://api.spotify.com/v1/audio-analysis/43DeSV93pJPT4lCZaWZ6b1,266720,4
1165,0.565,0.645,0,-12.923,1,0.0484,0.0552,2.84e-06,0.151,0.836,99.3,audio_features,1ZhrREyOOeFV6TxDOyiPwu,spotify:track:1ZhrREyOOeFV6TxDOyiPwu,https://api.spotify.com/v1/tracks/1ZhrREyOOeFV6TxDOyiPwu,https://api.spotify.com/v1/audio-analysis/1ZhrREyOOeFV6TxDOyiPwu,170173,4
1166,0.644,0.736,10,-8.621,1,0.0255,0.379,0.0,0.0605,0.884,114.21,audio_features,1QoPtpJPMP0Zx8oxd0eDip,spotify:track:1QoPtpJPMP0Zx8oxd0eDip,https://api.spotify.com/v1/tracks/1QoPtpJPMP0Zx8oxd0eDip,https://api.spotify.com/v1/audio-analysis/1QoPtpJPMP0Zx8oxd0eDip,187376,4
1167,0.48,0.567,11,-10.908,1,0.0565,0.283,0.0471,0.295,0.698,135.332,audio_features,0lx8aBNpSXclwOS44SVBVQ,spotify:track:0lx8aBNpSXclwOS44SVBVQ,https://api.spotify.com/v1/tracks/0lx8aBNpSXclwOS44SVBVQ,https://api.spotify.com/v1/audio-analysis/0lx8aBNpSXclwOS44SVBVQ,238013,3
1168,0.651,0.648,9,-7.44,1,0.0346,0.167,1.7e-05,0.192,0.868,97.017,audio_features,5EdlwzcgIAYs2HGvOnczPN,spotify:track:5EdlwzcgIAYs2HGvOnczPN,https://api.spotify.com/v1/tracks/5EdlwzcgIAYs2HGvOnczPN,https://api.spotify.com/v1/audio-analysis/5EdlwzcgIAYs2HGvOnczPN,225667,4
1169,0.711,0.833,0,-7.092,0,0.094,0.34,0.0,0.101,0.637,120.015,audio_features,0M4IiNtcu6Ed0F1rY1Imzp,spotify:track:0M4IiNtcu6Ed0F1rY1Imzp,https://api.spotify.com/v1/tracks/0M4IiNtcu6Ed0F1rY1Imzp,https://api.spotify.com/v1/audio-analysis/0M4IiNtcu6Ed0F1rY1Imzp,250880,4
1170,0.656,0.646,10,-9.169,0,0.0336,0.0575,0.00464,0.16,0.75,117.586,audio_features,39iKJpLPhsDTOzH2lXliWF,spotify:track:39iKJpLPhsDTOzH2lXliWF,https://api.spotify.com/v1/tracks/39iKJpLPhsDTOzH2lXliWF,https://api.spotify.com/v1/audio-analysis/39iKJpLPhsDTOzH2lXliWF,241720,4
1171,0.753,0.753,5,-13.023,0,0.0436,0.0144,4.43e-05,0.0711,0.913,113.068,audio_features,6mjlbRIgMTf2nqY0kq1rOJ,spotify:track:6mjlbRIgMTf2nqY0kq1rOJ,https://api.spotify.com/v1/tracks/6mjlbRIgMTf2nqY0kq1rOJ,https://api.spotify.com/v1/audio-analysis/6mjlbRIgMTf2nqY0kq1rOJ,242133,4
1172,0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,audio_features,0GjEhVFGZW8afUYGChu3Rr,spotify:track:0GjEhVFGZW8afUYGChu3Rr,https://api.spotify.com/v1/tracks/0GjEhVFGZW8afUYGChu3Rr,https://api.spotify.com/v1/audio-analysis/0GjEhVFGZW8afUYGChu3Rr,230400,4
1173,0.728,0.718,8,-5.281,0,0.0501,0.0848,0.0,0.0579,0.733,95.922,audio_features,6gTrbqZnyljwXdYQTyBkSx,spotify:track:6gTrbqZnyljwXdYQTyBkSx,https://api.spotify.com/v1/tracks/6gTrbqZnyljwXdYQTyBkSx,https://api.spotify.com/v1/audio-analysis/6gTrbqZnyljwXdYQTyBkSx,219467,4
1174,0.8,0.545,2,-13.637,1,0.0357,0.711,0.00191,0.104,0.861,124.943,audio_features,4EEjMyQub6tgFVshlM9j1M,spotify:track:4EEjMyQub6tgFVshlM9j1M,https://api.spotify.com/v1/tracks/4EEjMyQub6tgFVshlM9j1M,https://api.spotify.com/v1/audio-analysis/4EEjMyQub6tgFVshlM9j1M,250933,4
1175,0.467,0.367,9,-8.164,1,0.0298,0.771,2.27e-05,0.0847,0.205,70.856,audio_features,3SPcBPzvbmWLl8NU5efx4W,spotify:track:3SPcBPzvbmWLl8NU5efx4W,https://api.spotify.com/v1/tracks/3SPcBPzvbmWLl8NU5efx4W,https://api.spotify.com/v1/audio-analysis/3SPcBPzvbmWLl8NU5efx4W,280360,4
1176,0.588,0.568,6,-9.766,1,0.0672,0.16,0.0,0.0792,0.952,106.938,audio_features,4pNiE4LCVV74vfIBaUHm1b,spotify:track:4pNiE4LCVV74vfIBaUHm1b,https://api.spotify.com/v1/tracks/4pNiE4LCVV74vfIBaUHm1b,https://api.spotify.com/v1/audio-analysis/4pNiE4LCVV74vfIBaUHm1b,232760,4
1177,0.697,0.813,11,-8.89,0,0.0315,0.0989,0.0232,0.583,0.85,95.301,audio_features,7kv7zBjMtVf0eIJle2VZxn,spotify:track:7kv7zBjMtVf0eIJle2VZxn,https://api.spotify.com/v1/tracks/7kv7zBjMtVf0eIJle2VZxn,https://api.spotify.com/v1/audio-analysis/7kv7zBjMtVf0eIJle2VZxn,180027,4
1178,0.573,0.683,5,-6.644,1,0.176,0.461,0.0,0.0935,0.817,169.519,audio_features,0qRR9d89hIS0MHRkQ0ejxX,spotify:track:0qRR9d89hIS0MHRkQ0ejxX,https://api.spotify.com/v1/tracks/0qRR9d89hIS0MHRkQ0ejxX,https://api.spotify.com/v1/audio-analysis/0qRR9d89hIS0MHRkQ0ejxX,142787,4
1179,0.597,0.342,8,-8.167,1,0.0299,0.389,3.04e-05,0.114,0.11,109.609,audio_features,2TcwEYyydQuEMJwdmSgVLD,spotify:track:2TcwEYyydQuEMJwdmSgVLD,https://api.spotify.com/v1/tracks/2TcwEYyydQuEMJwdmSgVLD,https://api.spotify.com/v1/audio-analysis/2TcwEYyydQuEMJwdmSgVLD,253227,3
1180,0.667,0.521,9,-13.212,0,0.115,0.202,6.55e-05,0.0723,0.856,117.917,audio_features,2pbWkjtGtjkzBdZ95GFINm,spotify:track:2pbWkjtGtjkzBdZ95GFINm,https://api.spotify.com/v1/tracks/2pbWkjtGtjkzBdZ95GFINm,https://api.spotify.com/v1/audio-analysis/2pbWkjtGtjkzBdZ95GFINm,307573,4
1181,0.561,0.754,9,-12.769,0,0.112,0.61,0.0194,0.328,0.642,100.08,audio_features,3e0FzZjTXOUtiJGSClOBrI,spotify:track:3e0FzZjTXOUtiJGSClOBrI,https://api.spotify.com/v1/tracks/3e0FzZjTXOUtiJGSClOBrI,https://api.spotify.com/v1/audio-analysis/3e0FzZjTXOUtiJGSClOBrI,282693,4
1182,0.499,0.802,7,-4.537,1,0.0547,0.0136,1.56e-06,0.128,0.504,107.705,audio_features,36xEjbl8DtevPJgw6i9IuY,spotify:track:36xEjbl8DtevPJgw6i9IuY,https://api.spotify.com/v1/tracks/36xEjbl8DtevPJgw6i9IuY,https://api.spotify.com/v1/audio-analysis/36xEjbl8DtevPJgw6i9IuY,232333,4
1183,0.727,0.641,2,-11.074,1,0.0392,0.0234,0.0136,0.109,0.652,102.589,audio_features,7GSCnEFxiD6Im98CbfySDw,spotify:track:7GSCnEFxiD6Im98CbfySDw,https://api.spotify.com/v1/tracks/7GSCnEFxiD6Im98CbfySDw,https://api.spotify.com/v1/audio-analysis/7GSCnEFxiD6Im98CbfySDw,198947,4
1184,0.589,0.384,10,-15.075,0,0.0332,0.112,2.8e-05,0.0596,0.354,132.909,audio_features,1JQ6Xm1JrvHfvAqhl5pwaA,spotify:track:1JQ6Xm1JrvHfvAqhl5pwaA,https://api.spotify.com/v1/tracks/1JQ6Xm1JrvHfvAqhl5pwaA,https://api.spotify.com/v1/audio-analysis/1JQ6Xm1JrvHfvAqhl5pwaA,256427,4
1185,0.563,0.478,10,-10.149,1,0.024,0.551,0.0,0.159,0.749,93.684,audio_features,2XKMIB0VzXF22pJpBKV6xn,spotify:track:2XKMIB0VzXF22pJpBKV6xn,https://api.spotify.com/v1/tracks/2XKMIB0VzXF22pJpBKV6xn,https://api.spotify.com/v1/audio-analysis/2XKMIB0VzXF22pJpBKV6xn,173653,4
1186,0.375,0.48,8,-8.254,1,0.0436,0.673,0.000304,0.074,0.409,205.488,audio_features,7cmvEuNhRpJT7xVN79hvPL,spotify:track:7cmvEuNhRpJT7xVN79hvPL,https://api.spotify.com/v1/tracks/7cmvEuNhRpJT7xVN79hvPL,https://api.spotify.com/v1/audio-analysis/7cmvEuNhRpJT7xVN79hvPL,260240,3
1187,0.297,0.481,0,-7.681,1,0.0278,0.574,0.00352,0.094,0.456,139.896,audio_features,3QqO9FxVrikwo7kS5ls3kQ,spotify:track:3QqO9FxVrikwo7kS5ls3kQ,https://api.spotify.com/v1/tracks/3QqO9FxVrikwo7kS5ls3kQ,https://api.spotify.com/v1/audio-analysis/3QqO9FxVrikwo7kS5ls3kQ,213973,4
1188,0.606,0.501,5,-10.964,0,0.0335,0.405,0.0539,0.0945,0.82,86.057,audio_features,5mpzCj9l1pYsL4XOXiea84,spotify:track:5mpzCj9l1pYsL4XOXiea84,https://api.spotify.com/v1/tracks/5mpzCj9l1pYsL4XOXiea84,https://api.spotify.com/v1/audio-analysis/5mpzCj9l1pYsL4XOXiea84,263800,4
1189,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,audio_features,0ofHAoxe9vBkTCp2UQIavz,spotify:track:0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,257800,4
1190,0.722,0.778,4,-7.931,1,0.0611,0.0697,7.46e-06,0.0414,0.839,109.076,audio_features,5gQCUf4lfy6GpuhdPzxQ6B,spotify:track:5gQCUf4lfy6GpuhdPzxQ6B,https://api.spotify.com/v1/tracks/5gQCUf4lfy6GpuhdPzxQ6B,https://api.spotify.com/v1/audio-analysis/5gQCUf4lfy6GpuhdPzxQ6B,202000,4
1191,0.33,0.494,0,-7.16,1,0.0278,0.147,4.94e-06,0.137,0.143,98.478,audio_features,03zB9duFz1JqLxAIYvGdac,spotify:track:03zB9duFz1JqLxAIYvGdac,https://api.spotify.com/v1/tracks/03zB9duFz1JqLxAIYvGdac,https://api.spotify.com/v1/audio-analysis/03zB9duFz1JqLxAIYvGdac,250000,4
1192,0.646,0.362,5,-11.954,1,0.0312,0.724,0.0,0.134,0.387,142.46,audio_features,15ADURMdkO25JGD5mIcodM,spotify:track:15ADURMdkO25JGD5mIcodM,https://api.spotify.com/v1/tracks/15ADURMdkO25JGD5mIcodM,https://api.spotify.com/v1/audio-analysis/15ADURMdkO25JGD5mIcodM,220867,3
1193,0.637,0.528,1,-9.837,1,0.0394,0.163,0.0,0.122,0.781,106.949,audio_features,6KEWtSOGKpIXGw6l1uJgsR,spotify:track:6KEWtSOGKpIXGw6l1uJgsR,https://api.spotify.com/v1/tracks/6KEWtSOGKpIXGw6l1uJgsR,https://api.spotify.com/v1/audio-analysis/6KEWtSOGKpIXGw6l1uJgsR,207573,4
1194,0.804,0.233,2,-14.17,1,0.0312,0.64,0.106,0.0854,0.583,90.639,audio_features,70aUjWZmd9F3bRSsR4DwAJ,spotify:track:70aUjWZmd9F3bRSsR4DwAJ,https://api.spotify.com/v1/tracks/70aUjWZmd9F3bRSsR4DwAJ,https://api.spotify.com/v1/audio-analysis/70aUjWZmd9F3bRSsR4DwAJ,196800,4
1195,0.671,0.233,11,-18.003,0,0.0378,0.874,0.00016,0.12,0.486,108.063,audio_features,4dAN7KcWCWx5jV6dpwtfvN,spotify:track:4dAN7KcWCWx5jV6dpwtfvN,https://api.spotify.com/v1/tracks/4dAN7KcWCWx5jV6dpwtfvN,https://api.spotify.com/v1/audio-analysis/4dAN7KcWCWx5jV6dpwtfvN,133960,4
1196,0.613,0.317,10,-16.102,0,0.0293,0.369,0.000288,0.0775,0.473,113.124,audio_features,5k68ZFktJA3JlRfenOJA9y,spotify:track:5k68ZFktJA3JlRfenOJA9y,https://api.spotify.com/v1/tracks/5k68ZFktJA3JlRfenOJA9y,https://api.spotify.com/v1/audio-analysis/5k68ZFktJA3JlRfenOJA9y,306573,4
1197,0.343,0.258,8,-19.548,1,0.0313,0.386,2.49e-06,0.0574,0.534,173.999,audio_features,3ARNUtmd0qaWCDgLHBLjom,spotify:track:3ARNUtmd0qaWCDgLHBLjom,https://api.spotify.com/v1/tracks/3ARNUtmd0qaWCDgLHBLjom,https://api.spotify.com/v1/audio-analysis/3ARNUtmd0qaWCDgLHBLjom,243267,4
1198,0.588,0.598,9,-13.288,1,0.0296,0.0386,5.83e-05,0.107,0.866,123.724,audio_features,6wGMLoEqD2k3RBXFHD0yUp,spotify:track:6wGMLoEqD2k3RBXFHD0yUp,https://api.spotify.com/v1/tracks/6wGMLoEqD2k3RBXFHD0yUp,https://api.spotify.com/v1/audio-analysis/6wGMLoEqD2k3RBXFHD0yUp,264893,4
1199,0.821,0.721,10,-10.401,0,0.0515,0.0816,7.37e-06,0.0664,0.885,105.866,audio_features,687YZan9Gol1UVvbpUSO6Y,spotify:track:687YZan9Gol1UVvbpUSO6Y,https://api.spotify.com/v1/tracks/687YZan9Gol1UVvbpUSO6Y,https://api.spotify.com/v1/audio-analysis/687YZan9Gol1UVvbpUSO6Y,252373,4
1200,0.672,0.72,9,-7.781,1,0.035,0.0373,9.38e-06,0.0371,0.828,118.731,audio_features,3CPeWqqaHR0hmyfsWhMJQs,spotify:track:3CPeWqqaHR0hmyfsWhMJQs,https://api.spotify.com/v1/tracks/3CPeWqqaHR0hmyfsWhMJQs,https://api.spotify.com/v1/audio-analysis/3CPeWqqaHR0hmyfsWhMJQs,193347,4
1201,0.547,0.691,4,-13.553,0,0.0369,0.015,0.105,0.144,0.667,137.148,audio_features,4KfSdst7rW39C0sfhArdrz,spotify:track:4KfSdst7rW39C0sfhArdrz,https://api.spotify.com/v1/tracks/4KfSdst7rW39C0sfhArdrz,https://api.spotify.com/v1/audio-analysis/4KfSdst7rW39C0sfhArdrz,261933,4
1202,0.705,0.743,1,-6.631,1,0.042,0.432,0.0133,0.103,0.374,118.552,audio_features,6UBjSnyP1O5W5ndJoO9vUk,spotify:track:6UBjSnyP1O5W5ndJoO9vUk,https://api.spotify.com/v1/tracks/6UBjSnyP1O5W5ndJoO9vUk,https://api.spotify.com/v1/audio-analysis/6UBjSnyP1O5W5ndJoO9vUk,324423,4
1203,0.407,0.528,6,-7.276,1,0.043,0.17,0.00212,0.0987,0.438,107.74,audio_features,7Iy9xMcBIzHvuQtYrU0MZn,spotify:track:7Iy9xMcBIzHvuQtYrU0MZn,https://api.spotify.com/v1/tracks/7Iy9xMcBIzHvuQtYrU0MZn,https://api.spotify.com/v1/audio-analysis/7Iy9xMcBIzHvuQtYrU0MZn,163800,3
1204,0.555,0.797,2,-7.484,1,0.0389,0.168,0.00268,0.12,0.683,152.87,audio_features,0xTY7Tld4DRxqUhxdw7bZW,spotify:track:0xTY7Tld4DRxqUhxdw7bZW,https://api.spotify.com/v1/tracks/0xTY7Tld4DRxqUhxdw7bZW,https://api.spotify.com/v1/audio-analysis/0xTY7Tld4DRxqUhxdw7bZW,297973,4
1205,0.482,0.786,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.793,126.755,audio_features,4DMKwE2E2iYDKY01C335Uw,spotify:track:4DMKwE2E2iYDKY01C335Uw,https://api.spotify.com/v1/tracks/4DMKwE2E2iYDKY01C335Uw,https://api.spotify.com/v1/audio-analysis/4DMKwE2E2iYDKY01C335Uw,323000,4
1206,0.274,0.209,0,-15.723,0,0.0328,0.743,6.84e-06,0.183,0.297,139.316,audio_features,7u2FvRYl39hmNHklBlsjkm,spotify:track:7u2FvRYl39hmNHklBlsjkm,https://api.spotify.com/v1/tracks/7u2FvRYl39hmNHklBlsjkm,https://api.spotify.com/v1/audio-analysis/7u2FvRYl39hmNHklBlsjkm,201160,4
1207,0.218,0.549,0,-7.903,1,0.0353,0.59,4.61e-05,0.128,0.351,76.867,audio_features,7N25xNY1ap5wrSKzlbXd0B,spotify:track:7N25xNY1ap5wrSKzlbXd0B,https://api.spotify.com/v1/tracks/7N25xNY1ap5wrSKzlbXd0B,https://api.spotify.com/v1/audio-analysis/7N25xNY1ap5wrSKzlbXd0B,234373,4
1208,0.574,0.664,5,-11.5,1,0.0346,0.0737,0.0,0.22,0.936,122.956,audio_features,2zI3bUYn2pcF27of6i2oqK,spotify:track:2zI3bUYn2pcF27of6i2oqK,https://api.spotify.com/v1/tracks/2zI3bUYn2pcF27of6i2oqK,https://api.spotify.com/v1/audio-analysis/2zI3bUYn2pcF27of6i2oqK,215667,4
1209,0.463,0.396,7,-10.128,1,0.0304,0.0243,7.23e-05,0.173,0.365,80.753,audio_features,14IKLtPlsqWL077svIJYey,spotify:track:14IKLtPlsqWL077svIJYey,https://api.spotify.com/v1/tracks/14IKLtPlsqWL077svIJYey,https://api.spotify.com/v1/audio-analysis/14IKLtPlsqWL077svIJYey,272293,4
1210,0.462,0.87,0,-6.554,1,0.076,0.501,0.000174,0.28,0.507,148.312,audio_features,1Ya87xcJInskhE5joOq9tP,spotify:track:1Ya87xcJInskhE5joOq9tP,https://api.spotify.com/v1/tracks/1Ya87xcJInskhE5joOq9tP,https://api.spotify.com/v1/audio-analysis/1Ya87xcJInskhE5joOq9tP,157333,4
